filename,set,width,height,bands,crs,dtype,nodata,percent_nodata,sample_min,sample_max,sample_mean,thumb,status,filesize_mb,has_pair,sample_std,percent_zero,cloud_score
development-set/GC01PS03D0190.jpg,development-set,1999,1537,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,137.81680297851562;127.7790298461914;151.00338745117188;71.32526397705078,data/thumbs/development-set_GC01PS03D0190.jpg.jpg,ok,1.346,True,65.11799621582031;57.858001708984375;67.71199798583984;50.000999450683594,1.255;1.235;1.242;1.58,5.04
development-set/GC01PS03D0190.tif,development-set,1999,1537,4,,uint16,0.0,5.043,0.0;0.0;0.0;0.0,4105.0;4059.0;2833.0;6588.0,984.1827392578125;945.498046875;586.4071655273438;2958.966552734375,data/thumbs/development-set_GC01PS03D0190.tif.jpg,ok,18.934,True,545.6849975585938;427.5690002441406;379.489013671875;777.89501953125,4.601;4.601;4.601;4.601,5.353
development-set/GC01PS03D0191.jpg,development-set,1999,1537,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,149.63134765625;140.79498291015625;154.27645874023438;84.88442993164062,data/thumbs/development-set_GC01PS03D0191.jpg.jpg,ok,1.485,True,63.994998931884766;58.78200149536133;62.334999084472656;51.58700180053711,1.266;1.265;1.232;1.442,5.044
development-set/GC01PS03D0191.tif,development-set,1999,1537,4,,uint16,0.0,5.043,0.0;0.0;0.0;0.0,9105.0;6955.0;6264.0;7647.0,749.7347412109375;746.23681640625;542.0773315429688;2051.1220703125,data/thumbs/development-set_GC01PS03D0191.tif.jpg,ok,18.832,True,456.2900085449219;384.0220031738281;337.3479919433594;608.7969970703125,4.601;4.601;4.601;4.601,4.02
development-set/GC01PS03D0192.jpg,development-set,1946,1545,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,142.59561157226562;135.22035217285156;154.30421447753906;108.17271423339844,data/thumbs/development-set_GC01PS03D0192.jpg.jpg,ok,1.913,True,61.369998931884766;56.39500045776367;60.73899841308594;50.37099838256836,1.157;1.136;1.131;1.415,5.191
development-set/GC01PS03D0192.tif,development-set,1946,1545,4,,uint16,0.0,5.116,0.0;0.0;0.0;0.0,3201.0;2824.0;2600.0;4649.0,759.4622802734375;688.4635009765625;503.5982360839844;1898.3885498046875,data/thumbs/development-set_GC01PS03D0192.tif.jpg,ok,18.968,True,409.6099853515625;321.5820007324219;301.239990234375;634.8790283203125,4.667;4.667;4.667;4.667,3.698
development-set/GC01PS03D0193.jpg,development-set,1946,1545,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,154.4159698486328;145.98434448242188;161.61985778808594;114.22745513916016,data/thumbs/development-set_GC01PS03D0193.jpg.jpg,ok,1.866,True,59.96099853515625;53.319000244140625;58.3129997253418;50.292999267578125,1.146;1.12;1.124;1.418,5.323
development-set/GC01PS03D0193.tif,development-set,1946,1545,4,,uint16,0.0,5.116,0.0;0.0;0.0;0.0,14054.0;8703.0;7160.0;42152.0,734.0540771484375;721.9570922851562;515.86279296875;2142.478271484375,data/thumbs/development-set_GC01PS03D0193.tif.jpg,ok,19.513,True,443.67401123046875;360.5610046386719;326.5870056152344;759.989990234375,4.667;4.667;4.667;4.667,3.25
development-set/GC01PS03D0194.jpg,development-set,1946,1545,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,125.19843292236328;118.31156158447266;130.88900756835938;88.97979736328125,data/thumbs/development-set_GC01PS03D0194.jpg.jpg,ok,1.824,True,60.7130012512207;54.61399841308594;59.53499984741211;49.52000045776367,1.164;1.146;1.141;1.326,5.099
development-set/GC01PS03D0194.tif,development-set,1946,1545,4,,uint16,0.0,5.116,0.0;0.0;0.0;0.0,3916.0;4616.0;3359.0;8959.0,1033.3172607421875;937.162109375;695.439697265625;2287.27734375,data/thumbs/development-set_GC01PS03D0194.tif.jpg,ok,19.295,True,475.677001953125;370.510986328125;330.21099853515625;659.8889770507812,4.667;4.667;4.667;4.667,4.386
development-set/GC01PS03D0195.jpg,development-set,1914,1572,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,156.57704162597656;145.3714141845703;163.48928833007812;98.7469711303711,data/thumbs/development-set_GC01PS03D0195.jpg.jpg,ok,1.633,True,60.92900085449219;55.35599899291992;57.92499923706055;53.06999969482422,1.336;1.387;1.284;1.399,5.315
development-set/GC01PS03D0195.tif,development-set,1914,1572,4,,uint16,0.0,5.182,0.0;0.0;0.0;0.0,3005.0;2633.0;2748.0;4787.0,625.0219116210938;611.84521484375;419.29339599609375;2105.78955078125,data/thumbs/development-set_GC01PS03D0195.tif.jpg,ok,18.578,True,386.8219909667969;309.6400146484375;267.2139892578125;698.3569946289062,4.802;4.802;4.802;4.802,3.442
development-set/GC01PS03D0196.jpg,development-set,1913,1571,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,121.3686752319336;110.6891860961914;133.06500244140625;67.28733825683594,data/thumbs/development-set_GC01PS03D0196.jpg.jpg,ok,1.386,True,61.13199996948242;54.301998138427734;58.597999572753906;49.4640007019043,1.358;1.335;1.254;1.401,5.082
development-set/GC01PS03D0196.tif,development-set,1913,1571,4,,uint16,0.0,5.075,0.0;0.0;0.0;0.0,3308.0;2906.0;2454.0;4883.0,1082.0355224609375;974.8652954101562;665.31201171875;2861.7783203125,data/thumbs/development-set_GC01PS03D0196.tif.jpg,ok,18.305,True,489.885986328125;363.47900390625;318.406005859375;729.9860229492188,4.699;4.699;4.699;4.699,5.408
development-set/GC01PS03D0197.jpg,development-set,2255,1591,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,172.89480590820312;147.9058837890625;174.037353515625;81.69368743896484,data/thumbs/development-set_GC01PS03D0197.jpg.jpg,ok,1.487,True,55.5260009765625;49.91899871826172;54.064998626708984;51.53900146484375,1.602;1.621;1.503;1.524,5.267
development-set/GC01PS03D0197.tif,development-set,2255,1591,4,,uint16,0.0,5.232,0.0;0.0;0.0;0.0,3485.0;3128.0;2908.0;6774.0,629.7068481445312;723.8019409179688;411.3211669921875;3073.702880859375,data/thumbs/development-set_GC01PS03D0197.tif.jpg,ok,21.451,True,430.9670104980469;343.64898681640625;275.0530090332031;890.3380126953125,4.852;4.852;4.852;4.852,3.017
development-set/GC01PS03D0198.jpg,development-set,2255,1591,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,134.37623596191406;125.24200439453125;147.79153442382812;65.74263763427734,data/thumbs/development-set_GC01PS03D0198.jpg.jpg,ok,1.482,True,59.393001556396484;52.486000061035156;59.46500015258789;49.83399963378906,1.572;1.62;1.51;1.373,5.239
development-set/GC01PS03D0198.tif,development-set,2255,1591,4,,uint16,0.0,5.232,0.0;0.0;0.0;0.0,3632.0;3210.0;2823.0;4997.0,987.497802734375;894.6631469726562;545.4934692382812;2804.855224609375,data/thumbs/development-set_GC01PS03D0198.tif.jpg,ok,21.213,True,484.572998046875;358.72900390625;299.8370056152344;717.4769897460938,4.852;4.852;4.852;4.852,4.779
development-set/GC01PS03D0199.jpg,development-set,2008,1759,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,134.83987426757812;127.0949935913086;136.2174835205078;86.02659606933594,data/thumbs/development-set_GC01PS03D0199.jpg.jpg,ok,1.851,True,55.198001861572266;51.73899841308594;54.29100036621094;48.58599853515625,1.628;1.612;1.544;1.391,4.898
development-set/GC01PS03D0199.tif,development-set,2008,1759,4,,uint16,0.0,4.902,0.0;0.0;0.0;0.0,3280.0;3079.0;2564.0;4458.0,870.90869140625;827.5726318359375;618.7824096679688;2105.391357421875,data/thumbs/development-set_GC01PS03D0199.tif.jpg,ok,21.921,True,397.1839904785156;331.5950012207031;279.989013671875;587.2579956054688,4.515;4.515;4.515;4.515,3.217
development-set/GC01PS03D0200.jpg,development-set,2008,1759,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,119.08165740966797;116.5696029663086;130.08619689941406;77.23931121826172,data/thumbs/development-set_GC01PS03D0200.jpg.jpg,ok,1.797,True,57.62099838256836;52.32400131225586;56.52000045776367;47.8129997253418,1.223;1.193;1.213;1.377,4.898
development-set/GC01PS03D0200.tif,development-set,2008,1759,4,,uint16,0.0,4.902,0.0;0.0;0.0;0.0,7382.0;5496.0;4316.0;8887.0,1142.3485107421875;1048.6387939453125;763.8623657226562;2591.9375,data/thumbs/development-set_GC01PS03D0200.tif.jpg,ok,22.649,True,480.9079895019531;393.4079895019531;344.24200439453125;678.1539916992188,4.515;4.515;4.515;4.515,5.145
development-set/GC01PS03D0201.jpg,development-set,1871,1931,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,122.86540222167969;116.34868621826172;137.904541015625;102.425048828125,data/thumbs/development-set_GC01PS03D0201.jpg.jpg,ok,2.358,True,57.88399887084961;53.85300064086914;57.084999084472656;50.0629997253418,1.186;1.151;1.137;1.376,5.252
development-set/GC01PS03D0201.tif,development-set,1871,1931,4,,uint16,0.0,4.93,0.0;0.0;0.0;0.0,3110.0;2962.0;2780.0;5025.0,898.2680053710938;815.2216186523438;581.7947998046875;2028.7857666015625,data/thumbs/development-set_GC01PS03D0201.tif.jpg,ok,23.076,True,384.05499267578125;308.8800048828125;276.52801513671875;650.7869873046875,4.565;4.565;4.565;4.565,4.242
development-set/GC01PS03D0202.jpg,development-set,1873,1932,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,93.74951934814453;91.8635025024414;108.51578521728516;67.08168029785156,data/thumbs/development-set_GC01PS03D0202.jpg.jpg,ok,1.913,True,54.52399826049805;50.952999114990234;54.095001220703125;48.20800018310547,1.194;1.169;1.154;1.502,5.078
development-set/GC01PS03D0202.tif,development-set,1873,1932,4,,uint16,0.0,5.078,0.0;0.0;0.0;0.0,7782.0;5473.0;4176.0;9766.0,1345.71240234375;1180.5360107421875;837.083984375;2590.11181640625,data/thumbs/development-set_GC01PS03D0202.tif.jpg,ok,22.485,True,446.281005859375;361.0880126953125;303.8689880371094;645.2479858398438,4.706;4.706;4.706;4.706,5.798
development-set/GC01PS03D0203.jpg,development-set,1622,1869,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,151.2873992919922;128.26519775390625;159.42953491210938;78.5717544555664,data/thumbs/development-set_GC01PS03D0203.jpg.jpg,ok,1.541,True,65.13099670410156;58.99100112915039;62.86399841308594;51.14699935913086,1.184;1.188;1.15;1.376,5.079
development-set/GC01PS03D0203.tif,development-set,1622,1869,4,,uint16,0.0,5.042,0.0;0.0;0.0;0.0,7235.0;5479.0;4102.0;7551.0,698.0189819335938;752.6159057617188;481.5052795410156;2870.91064453125,data/thumbs/development-set_GC01PS03D0203.tif.jpg,ok,18.503,True,444.2200012207031;356.0780029296875;324.7770080566406;807.6820068359375,4.649;4.649;4.649;4.649,3.652
development-set/GC01PS03D0204.jpg,development-set,1622,1869,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,128.16397094726562;117.06232452392578;142.33389282226562;74.33252716064453,data/thumbs/development-set_GC01PS03D0204.jpg.jpg,ok,1.665,True,62.71099853515625;56.19300079345703;64.48699951171875;51.23400115966797,1.214;1.189;1.177;1.348,5.036
development-set/GC01PS03D0204.tif,development-set,1622,1869,4,,uint16,0.0,5.036,0.0;0.0;0.0;0.0,4141.0;3992.0;3716.0;5213.0,954.9783935546875;875.2406005859375;569.083251953125;2723.6416015625,data/thumbs/development-set_GC01PS03D0204.tif.jpg,ok,18.92,True,469.072998046875;353.10198974609375;323.56201171875;751.343017578125,4.649;4.649;4.649;4.649,4.825
development-set/GC01PS03D0205.jpg,development-set,1984,1484,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,173.27310180664062;157.57875061035156;165.61978149414062;80.0352554321289,data/thumbs/development-set_GC01PS03D0205.jpg.jpg,ok,1.415,True,58.54800033569336;54.0359992980957;54.62099838256836;50.7869987487793,1.637;1.643;1.567;1.318,5.06
development-set/GC01PS03D0205.tif,development-set,1984,1484,4,,uint16,0.0,5.058,0.0;0.0;0.0;0.0,3508.0;3335.0;3196.0;5730.0,706.503173828125;757.7625732421875;596.287841796875;2773.250244140625,data/thumbs/development-set_GC01PS03D0205.tif.jpg,ok,17.648,True,506.48199462890625;423.1860046386719;363.0769958496094;778.4929809570312,4.692;4.692;4.692;4.692,2.909
development-set/GC01PS03D0206.jpg,development-set,1987,1488,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,144.3190155029297;133.4449462890625;157.85775756835938;69.37899017333984,data/thumbs/development-set_GC01PS03D0206.jpg.jpg,ok,1.299,True,64.3290023803711;54.69599914550781;62.95399856567383;51.69499969482422,1.561;1.534;1.465;1.362,5.427
development-set/GC01PS03D0206.tif,development-set,1987,1488,4,,uint16,0.0,5.436,0.0;0.0;0.0;0.0,3694.0;3380.0;2683.0;5662.0,934.0469360351562;894.7991333007812;522.9517822265625;2941.263427734375,data/thumbs/development-set_GC01PS03D0206.tif.jpg,ok,17.458,True,538.1060180664062;399.6470031738281;336.7550048828125;796.614990234375,5.053;5.053;5.053;5.053,3.816
development-set/GC01PS03D0207.jpg,development-set,1851,1922,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,190.85301208496094;166.02651977539062;206.69586181640625;100.1833724975586,data/thumbs/development-set_GC01PS03D0207.jpg.jpg,ok,1.82,True,51.15700149536133;52.40299987792969;54.52000045776367;57.6870002746582,1.275;1.273;1.304;1.367,14.293
development-set/GC01PS03D0207.tif,development-set,1851,1922,4,,uint16,0.0,4.893,0.0;0.0;0.0;0.0,5540.0;4623.0;3682.0;6402.0,291.9826965332031;359.75079345703125;144.91384887695312;2669.0830078125,data/thumbs/development-set_GC01PS03D0207.tif.jpg,ok,21.087,True,252.41000366210938;221.01699829101562;172.60299682617188;973.927978515625,4.505;4.505;4.505;4.505,2.65
development-set/GC01PS03D0208.jpg,development-set,1854,1925,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,157.0124053955078;138.50958251953125;178.45797729492188;75.87232208251953,data/thumbs/development-set_GC01PS03D0208.jpg.jpg,ok,1.666,True,52.654998779296875;49.762001037597656;55.76900100708008;52.4900016784668,1.396;1.422;1.335;1.456,5.223
development-set/GC01PS03D0208.tif,development-set,1854,1925,4,,uint16,0.0,5.18,0.0;0.0;0.0;0.0,3422.0;2730.0;2429.0;5190.0,591.5584106445312;571.1730346679688;268.6717834472656;2613.93896484375,data/thumbs/development-set_GC01PS03D0208.tif.jpg,ok,21.212,True,325.6860046386719;249.53799438476562;200.08900451660156;746.06201171875,4.784;4.784;4.784;4.784,3.174
development-set/GC01PS03D0209.jpg,development-set,2165,1319,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,159.5167236328125;152.08328247070312;160.9488525390625;99.68023681640625,data/thumbs/development-set_GC01PS03D0209.jpg.jpg,ok,1.705,True,64.43000030517578;58.707000732421875;62.06700134277344;51.55500030517578,1.275;1.235;1.198;1.309,10.802
development-set/GC01PS03D0209.tif,development-set,2165,1319,4,,uint16,0.0,1.143,0.0;0.0;0.0;0.0,2716.0;2026.0;1844.0;3739.0,740.3104858398438;769.779052734375;673.8096923828125;2031.4769287109375,data/thumbs/development-set_GC01PS03D0209.tif.jpg,ok,16.612,True,272.6239929199219;191.06900024414062;163.8470001220703;469.45599365234375,0.814;0.814;0.814;0.814,3.623
development-set/GC01PS03D0210.jpg,development-set,2165,1319,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,182.7098846435547;153.9227752685547;180.28323364257812;76.40995788574219,data/thumbs/development-set_GC01PS03D0210.jpg.jpg,ok,1.364,True,64.22699737548828;57.23699951171875;60.270999908447266;49.00899887084961,1.274;1.363;1.244;1.4,12.152
development-set/GC01PS03D0210.tif,development-set,2165,1319,4,,uint16,0.0,1.143,0.0;0.0;0.0;0.0,2457.0;2075.0;2063.0;5459.0,556.3285522460938;711.2744750976562;500.93109130859375;3266.84130859375,data/thumbs/development-set_GC01PS03D0210.tif.jpg,ok,16.074,True,260.4859924316406;179.90199279785156;162.18499755859375;710.8090209960938,0.814;0.814;0.814;0.814,3.457
development-set/GC01PS03D0211.jpg,development-set,2165,1319,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,146.16384887695312;154.54083251953125;162.5355224609375;99.8357925415039,data/thumbs/development-set_GC01PS03D0211.jpg.jpg,ok,1.613,True,61.597999572753906;58.9739990234375;63.97200012207031;46.57400131225586,1.329;1.271;1.227;1.545,4.687
development-set/GC01PS03D0211.tif,development-set,2165,1319,4,,uint16,0.0,1.143,0.0;0.0;0.0;0.0,2880.0;2293.0;1926.0;4523.0,1107.2796630859375;989.940673828125;689.3421630859375;2593.202880859375,data/thumbs/development-set_GC01PS03D0211.tif.jpg,ok,16.149,True,260.8320007324219;173.98300170898438;150.58200073242188;400.9700012207031,0.814;0.814;0.814;0.814,3.724
development-set/GC01PS03D0212.jpg,development-set,1809,1556,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,159.32803344726562;151.79556274414062;160.09307861328125;122.10954284667969,data/thumbs/development-set_GC01PS03D0212.jpg.jpg,ok,1.969,True,64.29199981689453;60.05699920654297;62.50600051879883;56.125,1.243;1.209;1.171;1.336,13.691
development-set/GC01PS03D0212.tif,development-set,1809,1556,4,,uint16,0.0,1.127,0.0;0.0;0.0;0.0,3583.0;3319.0;2951.0;5835.0,719.9097900390625;757.3363037109375;617.7239990234375;2253.100830078125,data/thumbs/development-set_GC01PS03D0212.tif.jpg,ok,17.834,True,277.5570068359375;195.3979949951172;175.32400512695312;731.5449829101562,0.695;0.695;0.695;0.695,3.392
development-set/GC01PS03D0213.jpg,development-set,1809,1556,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,133.44569396972656;130.6394805908203;131.42095947265625;109.43334197998047,data/thumbs/development-set_GC01PS03D0213.jpg.jpg,ok,1.957,True,64.48400115966797;61.58399963378906;64.28099822998047;50.18000030517578,1.32;1.247;1.225;1.378,8.479
development-set/GC01PS03D0213.tif,development-set,1809,1556,4,,uint16,0.0,1.127,0.0;0.0;0.0;0.0,2457.0;2102.0;1911.0;4085.0,987.7290649414062;877.2785034179688;839.8490600585938;1885.789306640625,data/thumbs/development-set_GC01PS03D0213.tif.jpg,ok,16.419,True,214.76300048828125;142.2519989013672;129.56300354003906;382.5840148925781,0.695;0.695;0.695;0.695,4.343
development-set/GC01PS03D0214.jpg,development-set,1845,1558,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,162.15615844726562;152.44775390625;163.83131408691406;98.42695617675781,data/thumbs/development-set_GC01PS03D0214.jpg.jpg,ok,1.759,True,63.15700149536133;56.2869987487793;63.26100158691406;49.749000549316406,1.412;1.313;1.327;1.448,10.377
development-set/GC01PS03D0214.tif,development-set,1845,1558,4,,uint16,0.0,1.095,0.0;0.0;0.0;0.0,4628.0;3770.0;3385.0;5640.0,1073.895751953125;1085.819091796875;788.4017333984375;3130.352783203125,data/thumbs/development-set_GC01PS03D0214.tif.jpg,ok,17.887,True,297.1650085449219;203.5260009765625;170.04800415039062;613.35302734375,0.642;0.642;0.642;0.642,3.294
development-set/GC01PS03D0215.jpg,development-set,1845,1558,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,152.20199584960938;145.55056762695312;136.22059631347656;106.39066314697266,data/thumbs/development-set_GC01PS03D0215.jpg.jpg,ok,2.262,True,55.09000015258789;54.20199966430664;54.75699996948242;51.854000091552734,1.267;1.246;1.24;1.311,5.554
development-set/GC01PS03D0215.tif,development-set,1845,1558,4,,uint16,0.0,1.095,0.0;0.0;0.0;0.0,5944.0;4858.0;3693.0;7205.0,984.8860473632812;877.964111328125;662.8045043945312;2113.814697265625,data/thumbs/development-set_GC01PS03D0215.tif.jpg,ok,16.447,True,196.50599670410156;137.76800537109375;109.60299682617188;357.35400390625,0.642;0.642;0.642;0.642,3.182
development-set/GC01PS03D0216.jpg,development-set,1845,1827,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,187.22218322753906;180.93136596679688;182.4025115966797;108.35939025878906,data/thumbs/development-set_GC01PS03D0216.jpg.jpg,ok,2.07,True,55.43000030517578;52.279998779296875;53.573001861572266;58.54800033569336,1.492;1.462;1.48;1.329,15.104
development-set/GC01PS03D0216.tif,development-set,1845,1827,4,,uint16,0.0,0.955,0.0;0.0;0.0;0.0,3440.0;2923.0;2385.0;4877.0,659.0812377929688;746.2311401367188;581.01708984375;2610.40380859375,data/thumbs/development-set_GC01PS03D0216.tif.jpg,ok,20.393,True,271.2019958496094;192.9510040283203;172.0240020751953;573.6409912109375,0.598;0.598;0.598;0.598,2.508
development-set/GC01PS03D0217.jpg,development-set,1845,1827,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,156.8858642578125;163.5884552001953;170.15211486816406;121.62571716308594,data/thumbs/development-set_GC01PS03D0217.jpg.jpg,ok,2.121,True,56.04899978637695;53.696998596191406;54.832000732421875;53.145999908447266,1.45;1.468;1.484;1.353,9.316
development-set/GC01PS03D0217.tif,development-set,1845,1827,4,,uint16,0.0,0.955,0.0;0.0;0.0;0.0,4918.0;4090.0;3150.0;7226.0,1073.5086669921875;963.37060546875;770.7540283203125;2381.966796875,data/thumbs/development-set_GC01PS03D0217.tif.jpg,ok,19.369,True,236.572998046875;159.89500427246094;129.23399353027344;425.39898681640625,0.598;0.598;0.598;0.598,2.64
development-set/GC01PS03D0218.jpg,development-set,1910,1505,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,159.82281494140625;157.93008422851562;150.99066162109375;150.09629821777344,data/thumbs/development-set_GC01PS03D0218.jpg.jpg,ok,2.076,True,55.479000091552734;55.323001861572266;58.393001556396484;53.60599899291992,1.405;1.394;1.367;1.388,7.485
development-set/GC01PS03D0218.tif,development-set,1910,1505,4,,uint16,0.0,1.15,0.0;0.0;0.0;0.0,2923.0;2238.0;2276.0;3746.0,880.1023559570312;799.7915649414062;666.1040649414062;1478.669921875,data/thumbs/development-set_GC01PS03D0218.tif.jpg,ok,17.153,True,213.3159942626953;155.5229949951172;128.61900329589844;343.6199951171875,0.839;0.839;0.839;0.839,2.776
development-set/GC01PS03D0219.jpg,development-set,1910,1505,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,154.53256225585938;158.00453186035156;157.07400512695312;119.07779693603516,data/thumbs/development-set_GC01PS03D0219.jpg.jpg,ok,1.915,True,63.599998474121094;58.20600128173828;62.138999938964844;59.37799835205078,1.35;1.301;1.347;1.345,9.418
development-set/GC01PS03D0219.tif,development-set,1910,1505,4,,uint16,0.0,1.15,0.0;0.0;0.0;0.0,5010.0;4539.0;3543.0;6516.0,1111.8641357421875;1074.3707275390625;750.2973022460938;3092.66943359375,data/thumbs/development-set_GC01PS03D0219.tif.jpg,ok,18.403,True,305.4049987792969;209.18600463867188;183.1739959716797;646.093017578125,0.839;0.839;0.839;0.839,3.102
development-set/GC01PS03D0220.jpg,development-set,1894,1494,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,160.63172912597656;159.80557250976562;160.2688751220703;144.48883056640625,data/thumbs/development-set_GC01PS03D0220.jpg.jpg,ok,1.885,True,57.02299880981445;56.95000076293945;56.207000732421875;51.047000885009766,1.358;1.357;1.423;1.415,8.768
development-set/GC01PS03D0220.tif,development-set,1894,1494,4,,uint16,0.0,1.165,0.0;0.0;0.0;0.0,4459.0;3663.0;3793.0;7450.0,828.4458618164062;833.46533203125;823.6949462890625;1240.1314697265625,data/thumbs/development-set_GC01PS03D0220.tif.jpg,ok,16.615,True,217.77999877929688;168.53599548339844;145.22799682617188;362.8110046386719,0.85;0.85;0.85;0.85,3.106
development-set/GC01PS03D0221.jpg,development-set,1894,1494,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,166.9586639404297;155.16078186035156;167.23004150390625;138.7293701171875,data/thumbs/development-set_GC01PS03D0221.jpg.jpg,ok,1.802,True,60.22800064086914;56.02299880981445;59.757999420166016;58.35200119018555,1.313;1.291;1.27;1.402,11.634
development-set/GC01PS03D0221.tif,development-set,1894,1494,4,,uint16,0.0,1.165,0.0;0.0;0.0;0.0,8796.0;6075.0;5363.0;32862.0,687.5467529296875;705.6776123046875;600.1831665039062;1953.0833740234375,data/thumbs/development-set_GC01PS03D0221.tif.jpg,ok,17.721,True,297.2250061035156;217.75100708007812;193.95899963378906;746.7520141601562,0.85;0.85;0.85;0.85,2.865
development-set/GC01PS03D0222.jpg,development-set,1894,1494,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,154.5784454345703;151.9915313720703;146.08763122558594;129.06210327148438,data/thumbs/development-set_GC01PS03D0222.jpg.jpg,ok,2.2,True,59.69200134277344;58.422000885009766;57.29100036621094;59.284000396728516,1.251;1.218;1.188;1.383,6.797
development-set/GC01PS03D0222.tif,development-set,1894,1494,4,,uint16,0.0,1.165,0.0;0.0;0.0;0.0,3227.0;2727.0;2197.0;4908.0,1361.8819580078125;1235.5045166015625;926.9296264648438;1856.9281005859375,data/thumbs/development-set_GC01PS03D0222.tif.jpg,ok,16.249,True,192.59500122070312;150.58999633789062;117.12699890136719;374.9590148925781,0.85;0.85;0.85;0.85,3.617
development-set/GC01PS03D0223.jpg,development-set,1581,1780,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,174.28744506835938;169.65206909179688;175.0496063232422;115.01844024658203,data/thumbs/development-set_GC01PS03D0223.jpg.jpg,ok,1.912,True,60.2140007019043;55.84600067138672;58.75299835205078;58.20100021362305,1.303;1.264;1.249;1.322,13.579
development-set/GC01PS03D0223.tif,development-set,1581,1780,4,,uint16,0.0,1.065,0.0;0.0;0.0;0.0,3965.0;3618.0;3380.0;5177.0,680.5623779296875;737.847412109375;576.8638916015625;2315.38623046875,data/thumbs/development-set_GC01PS03D0223.tif.jpg,ok,17.948,True,284.9339904785156;200.48899841308594;180.99200439453125;722.1539916992188,0.691;0.691;0.691;0.691,2.775
development-set/GC01PS03D0224.jpg,development-set,1581,1780,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,150.73538208007812;151.16091918945312;151.00033569335938;97.09998321533203,data/thumbs/development-set_GC01PS03D0224.jpg.jpg,ok,1.875,True,61.75899887084961;58.17100143432617;61.52799987792969;51.777000427246094,1.326;1.252;1.241;1.374,7.369
development-set/GC01PS03D0224.tif,development-set,1581,1780,4,,uint16,0.0,1.065,0.0;0.0;0.0;0.0,4264.0;3988.0;3559.0;4959.0,1096.2896728515625;982.0173950195312;725.005859375;2458.37841796875,data/thumbs/development-set_GC01PS03D0224.tif.jpg,ok,17.826,True,297.2300109863281;201.03399658203125;169.9510040283203;502.52398681640625,0.691;0.691;0.691;0.691,3.272
development-set/GC01PS03D0225.jpg,development-set,1651,1721,4,,float32,,0.0,0.0;0.0;0.0;0.0,255.0;255.0;255.0;255.0,142.679443359375;148.44052124023438;141.59202575683594;130.34857177734375,data/thumbs/development-set_GC01PS03D0225.jpg.jpg,ok,1.787,True,59.888999938964844;55.029998779296875;53.619998931884766;46.520999908447266,1.303;1.232;1.239;1.5,5.57
